               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 132,            0.013755,            0.024559,           0.0026241,             0.98034,             0.97987,             0.98567,             0.86057,            0.012834,            0.020026,           0.0030622,           0.0013516,           0.0013516,           0.0013516
                 133,            0.013805,            0.023864,           0.0028316,             0.98087,             0.98054,              0.9856,             0.86208,            0.012755,            0.020056,           0.0030496,            0.001316,            0.001316,            0.001316
                 134,            0.013744,            0.023607,           0.0025732,             0.98421,             0.97772,               0.986,             0.86317,            0.012845,            0.020199,           0.0031974,           0.0012822,           0.0012822,           0.0012822
                 135,            0.013851,            0.023681,           0.0027312,             0.98193,             0.98034,             0.98563,             0.86123,            0.012861,            0.020226,           0.0031588,           0.0012503,           0.0012503,           0.0012503
                 136,            0.013643,            0.023352,           0.0027035,             0.98393,             0.97845,             0.98588,             0.86228,            0.012803,            0.020248,           0.0030603,           0.0012202,           0.0012202,           0.0012202
                 137,            0.013984,            0.024032,           0.0025845,             0.98138,             0.97978,             0.98573,             0.86142,            0.012891,            0.020208,           0.0032064,           0.0011921,           0.0011921,           0.0011921
                 138,            0.013643,            0.024185,           0.0025673,             0.98226,             0.98039,             0.98575,             0.86136,            0.012899,            0.020272,           0.0031125,           0.0011658,           0.0011658,           0.0011658
                 139,            0.013547,            0.023148,            0.002511,             0.98355,             0.98121,             0.98553,             0.86107,            0.012988,            0.020464,           0.0031827,           0.0011414,           0.0011414,           0.0011414
                 140,            0.013458,            0.023508,           0.0027673,             0.98065,             0.98203,             0.98607,             0.86432,            0.012866,            0.020447,           0.0032095,           0.0011189,           0.0011189,           0.0011189
                 141,            0.013746,            0.024158,           0.0026303,             0.97993,             0.98314,             0.98626,             0.86456,            0.012794,            0.020304,           0.0031406,           0.0010983,           0.0010983,           0.0010983
                 142,            0.013568,            0.023685,           0.0026481,             0.97968,             0.98165,             0.98545,             0.86451,            0.012777,             0.02017,           0.0035758,           0.0010797,           0.0010797,           0.0010797
                 143,             0.01359,            0.024539,           0.0028566,             0.97957,             0.98055,             0.98471,             0.86505,            0.012793,            0.020055,           0.0037945,            0.001063,            0.001063,            0.001063
                 144,            0.013604,            0.024126,           0.0025744,             0.98144,             0.97702,             0.98539,             0.86315,            0.012788,            0.020327,           0.0035677,           0.0010483,           0.0010483,           0.0010483
                 145,            0.013492,            0.023671,           0.0028271,             0.97917,             0.97912,             0.98513,             0.86234,            0.012745,             0.02046,           0.0037777,           0.0010355,           0.0010355,           0.0010355
                 146,            0.013329,            0.023987,           0.0025279,             0.98214,             0.97777,             0.98651,             0.86327,            0.012743,            0.020338,           0.0033221,           0.0010247,           0.0010247,           0.0010247
                 147,             0.01345,            0.023444,           0.0026733,               0.982,             0.97969,             0.98608,             0.86386,            0.012774,            0.020392,           0.0030308,           0.0010158,           0.0010158,           0.0010158
                 148,            0.013581,            0.023153,           0.0026993,             0.98329,             0.97938,             0.98562,             0.86364,            0.012845,            0.020526,           0.0031394,           0.0010089,           0.0010089,           0.0010089
                 149,            0.013335,            0.023399,           0.0024951,             0.98134,             0.98148,             0.98536,             0.86422,            0.012724,            0.020411,           0.0032028,           0.0010039,           0.0010039,           0.0010039
