               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 136,            0.016268,            0.020042,            0.005614,             0.97701,             0.97944,             0.98332,              0.8161,            0.011253,            0.013164,           0.0028612,            0.006204,            0.006204,            0.006204
                 137,            0.017463,            0.020363,           0.0049985,             0.97909,             0.97931,             0.98464,             0.81762,            0.011174,            0.013285,           0.0027397,           0.0061574,           0.0061574,           0.0061574
                 138,            0.017051,            0.020947,            0.004901,             0.97904,             0.97783,             0.98324,             0.81865,            0.011062,            0.013218,           0.0028204,           0.0061107,           0.0061107,           0.0061107
                 139,            0.017238,            0.021188,           0.0055727,              0.9753,             0.97842,              0.9836,             0.81806,             0.01101,            0.013225,           0.0028738,            0.006064,            0.006064,            0.006064
                 140,            0.018044,             0.02128,           0.0090118,              0.9372,             0.93917,             0.97026,             0.76683,            0.013648,            0.015025,           0.0069138,           0.0060172,           0.0060172,           0.0060172
                 141,            0.016887,            0.021391,           0.0064893,             0.97168,             0.96704,             0.98106,             0.80163,            0.011741,            0.013862,             0.00373,           0.0059704,           0.0059704,           0.0059704
                 142,            0.018115,             0.02119,           0.0076573,             0.97482,             0.97466,             0.98287,             0.79895,            0.012016,            0.013952,           0.0037299,           0.0059235,           0.0059235,           0.0059235
                 143,            0.016822,            0.021137,           0.0077422,             0.97444,             0.96824,             0.98202,             0.81024,            0.011519,             0.01357,            0.003669,           0.0058766,           0.0058766,           0.0058766
                 144,            0.016981,            0.021082,           0.0065478,             0.97487,             0.97122,             0.98341,              0.8113,            0.011638,             0.01356,           0.0035641,           0.0058296,           0.0058296,           0.0058296
                 145,            0.016161,            0.021839,           0.0052951,             0.97229,             0.97967,             0.98376,             0.81248,            0.011223,            0.013349,           0.0032239,           0.0057826,           0.0057826,           0.0057826
                 146,            0.015133,            0.020813,           0.0044899,              0.9765,             0.97726,             0.98343,             0.81595,            0.011073,             0.01316,           0.0030117,           0.0057355,           0.0057355,           0.0057355
                 147,            0.016209,            0.020105,           0.0059746,             0.98079,             0.97964,             0.98375,             0.81817,            0.011031,            0.013168,           0.0027398,           0.0056884,           0.0056884,           0.0056884
                 148,            0.016453,            0.020233,           0.0056726,             0.97621,             0.97881,             0.98328,              0.8205,            0.010859,            0.013076,           0.0028489,           0.0056413,           0.0056413,           0.0056413
                 149,            0.018738,            0.021326,           0.0082076,             0.97666,             0.97567,             0.98151,             0.81381,            0.011196,            0.013344,            0.003708,           0.0055942,           0.0055942,           0.0055942
                 150,            0.016456,            0.020325,           0.0055948,             0.97332,              0.9793,             0.98332,             0.81491,            0.011006,            0.013346,           0.0030326,           0.0055471,           0.0055471,           0.0055471
                 151,            0.016526,            0.020498,           0.0054507,             0.97686,             0.97838,             0.98389,             0.81925,            0.010726,            0.013153,           0.0028749,              0.0055,              0.0055,              0.0055
                 152,            0.017145,            0.020899,           0.0055805,             0.97713,              0.9771,             0.98358,             0.82081,            0.010923,            0.013145,           0.0030759,           0.0054529,           0.0054529,           0.0054529
                 153,            0.015544,            0.020796,           0.0043672,              0.9803,             0.97635,             0.98431,             0.81809,            0.010924,            0.013096,           0.0028469,           0.0054058,           0.0054058,           0.0054058
                 154,            0.015512,            0.019908,           0.0051656,             0.97863,             0.97676,             0.98382,             0.82144,            0.010688,            0.012945,           0.0028646,           0.0053587,           0.0053587,           0.0053587
