               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 135,            0.019898,            0.035184,           0.0058912,             0.97879,             0.97624,             0.98218,             0.81237,            0.015882,             0.02289,           0.0041859,           0.0012503,           0.0012503,           0.0012503
                 136,            0.020235,            0.034905,           0.0062744,             0.97826,             0.97767,              0.9819,             0.81447,            0.015919,            0.022849,            0.003902,           0.0012202,           0.0012202,           0.0012202
                 137,            0.020069,            0.034646,           0.0059955,             0.97935,             0.97756,             0.98198,             0.81584,            0.015932,            0.022777,           0.0039048,           0.0011921,           0.0011921,           0.0011921
                 138,              0.0198,            0.033197,           0.0060808,             0.97903,             0.98025,             0.98165,             0.81344,            0.015863,            0.022759,           0.0040762,           0.0011658,           0.0011658,           0.0011658
                 139,             0.01995,            0.035242,           0.0058928,             0.98051,             0.97927,             0.98158,             0.81384,            0.015844,             0.02274,           0.0038864,           0.0011414,           0.0011414,           0.0011414
                 140,            0.020032,            0.034561,           0.0060325,             0.97955,              0.9792,             0.98196,             0.81296,            0.015864,            0.022703,            0.003896,           0.0011189,           0.0011189,           0.0011189
                 141,            0.019766,            0.033668,           0.0058115,             0.97784,             0.98093,             0.98183,             0.81457,            0.015754,            0.022744,            0.003862,           0.0010983,           0.0010983,           0.0010983
                 142,             0.02005,            0.033998,            0.005843,             0.97836,             0.97921,             0.98167,             0.81489,            0.015818,            0.022718,            0.003939,           0.0010797,           0.0010797,           0.0010797
                 143,            0.019955,            0.033934,           0.0061035,             0.97851,              0.9787,             0.98118,             0.81374,            0.015841,            0.022782,           0.0040607,            0.001063,            0.001063,            0.001063
                 144,            0.019708,            0.034421,           0.0059545,             0.98014,             0.97729,             0.98145,             0.81346,            0.015866,            0.022686,           0.0039593,           0.0010483,           0.0010483,           0.0010483
                 145,            0.019961,            0.034376,           0.0058469,             0.97821,             0.97848,              0.9818,             0.81641,            0.015817,            0.022744,           0.0036513,           0.0010355,           0.0010355,           0.0010355
                 146,            0.019893,            0.033702,           0.0059495,             0.97733,             0.97946,             0.98187,             0.81267,            0.015802,            0.022783,           0.0038213,           0.0010247,           0.0010247,           0.0010247
                 147,            0.019689,            0.034338,           0.0058885,             0.97916,             0.97809,             0.98187,             0.81349,            0.015824,            0.022729,           0.0039291,           0.0010158,           0.0010158,           0.0010158
                 148,            0.019995,            0.034551,           0.0058409,             0.97895,             0.97815,              0.9812,             0.81379,            0.015774,             0.02274,           0.0039334,           0.0010089,           0.0010089,           0.0010089
                 149,            0.019756,            0.034474,           0.0056049,             0.97839,             0.97994,             0.98156,             0.81421,            0.015771,            0.022749,           0.0038494,           0.0010039,           0.0010039,           0.0010039
